product_id,brand,title,price,category,rating,image_url,product_url
B0BX6JZRHX,Ivyhouse,Thin Crew Socks for Women - Soft Cotton Socks - Casual Boot Socks,21.5,New season,4.5,https://m.media-amazon.com/images/I/71zKd4XH88L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BX6JZRHX
B0792DDBLJ,FitFlop,"K81-gogh Moc Adjustable Slide Sandals, Neoprene mens Sandal",266.0,New season,4.1,https://m.media-amazon.com/images/I/61XhyRbv8YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0792DDBLJ
B0DYL4HYS7,Nike,RUN DEFY mens SHOES,159.0,New season,4.1,https://m.media-amazon.com/images/I/61FRp--pyOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DYL4HYS7
B0FGQGJV9D,Disney,"Stitch One Of A Kind Backpack 18""",115.0,New season,,https://m.media-amazon.com/images/I/81XA22sehOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FGQGJV9D
B00MOA4NXO,TYR,unisex-adult Big Mesh Mummy Backpack Backpack,108.45,New season,4.7,https://m.media-amazon.com/images/I/91uCZwr6gaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00MOA4NXO
B07FKG7VBY,Nike,Everyday Cushion No-show Training Socks (3 Pair),50.0,New season,4.6,https://m.media-amazon.com/images/I/51ZU9LTIV1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07FKG7VBY
B0F9YKWYMM,Nike,Unisex Heritage Retro Pack Handbag,116.0,New season,,https://m.media-amazon.com/images/I/71RejxvzN2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F9YKWYMM
B097C7Q5NY,PUMA,Puma Multiflex SL V PS unisex-child Sneaker,86.41,New season,4.3,https://m.media-amazon.com/images/I/61RBNfPkU0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B097C7Q5NY
B0FD7QVQ96,GUESS,Womens Noelle II Top Zip Shoulder Handbag,249.0,New season,,https://m.media-amazon.com/images/I/510IRWoTi2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FD7QVQ96
B0BMW6YYDR,Skechers,BOUNDER 2.0 mens Sneaker,173.5,New season,4.3,https://m.media-amazon.com/images/I/61KzXuZoJJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BMW6YYDR
B07S6NT8GF,PUMA,Anzarun Lite unisex-adult Sneaker,154.12,New season,4.4,https://m.media-amazon.com/images/I/71KXzKw4UeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07S6NT8GF
B0FGQJDHZR,Marvel,Spider-Man Is Here Trolley 3 In 1 Set 13'' I Trolley I Water Bottle I Lunch Box,62.0,New season,,https://m.media-amazon.com/images/I/81iK1cPocGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FGQJDHZR
B0CTHVCKGN,Skechers,MICROSPEC ADVANCE girls Sneaker,125.19,New season,4.6,https://m.media-amazon.com/images/I/61Ck-Er65eL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CTHVCKGN
B0CBKXYHCM,Under Armour,mens M Ua Perf Cotton 6In Underwear,135.0,New season,4.6,https://m.media-amazon.com/images/I/61nZU7a8iQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CBKXYHCM
B0BQ6WMRT6,adidas,Essentials Training Shoe Bag,41.0,New season,4.7,https://m.media-amazon.com/images/I/81pVgVUK8BL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQ6WMRT6
B0DFGPHHX8,Skechers,SUMMITS womens Sneaker,95.56,New season,4.6,https://m.media-amazon.com/images/I/81-A-n-Z0tL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DFGPHHX8
B0CKXS7YD5,adidas,"Galaxy 7 Running Black Men Shoes, 45 1/3 EU",136.95,New season,4.0,https://m.media-amazon.com/images/I/61eZgaHq8+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKXS7YD
B0918N1Y92,MJust,18 Pairs Stainless Steel Stud Earrings Set for Women Men Star Moon Triangle Heart Leaf 20G Cartilage Earrings Hypoallergenic Flatback Earrings Piercing Jewelry,26.0,New season,4.4,https://m.media-amazon.com/images/I/71XVsy3IC6S._AC_UL320_.jpg,https://www.amazon.ae/dp/B0918N1Y9
B0DL4P7F73,Skechers,GARZA mens Shoes,119.09,New season,4.4,https://m.media-amazon.com/images/I/61WTa8rpR+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DL4P7F73
B094DXHKCT,Nike,Unisex HERITAGE S CROSSBODY BAGS,64.17,New season,4.4,https://m.media-amazon.com/images/I/71YKzMTeb5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B094DXHKCT
B093LTBKFT,Under Armour,"Undeniable 5.0 Unisex Duffel Bags, Grey,Size OSFM",109.0,New season,4.6,https://m.media-amazon.com/images/I/71-jU6AkkvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B093LTBKFT
B0F6ZMKY7Q,PUMA,Unisex PUMA PHASE AOP Backpack Set Mauve Mist-G,86.0,New season,,https://m.media-amazon.com/images/I/712G0aBX7oL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F6ZMKY7Q
B0CVZGGWNR,DELSEY PARIS,"Delsey Agreable 1 Compartment Backpack 14"" PC Protection Black",99.0,New season,5.0,https://m.media-amazon.com/images/I/61+FfjmPS1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CVZGGWNR
B08XWP6P9W,JANSPORT,Unisex-Adult Big Student Big Student Backpack,,New season,4.7,https://m.media-amazon.com/images/I/61eRyVh8-EL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08XWP6P9W
B019MREHAA,FitFlop,Freeway III mens Slide,332.55,New season,4.1,https://m.media-amazon.com/images/I/61x5YvhVJgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B019MREHAA
B0DHGC39MW,adidas,Runfalcon 5 Running mens Shoes,140.0,New season,4.3,https://m.media-amazon.com/images/I/61ZChSnAhsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DHGC39MW
B0CSKM4C9G,Nike,W Nike Downshifter 13 womens Sneaker,245.0,New season,4.5,https://m.media-amazon.com/images/I/6149-ZNfTKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CSKM4C9G
B0FHPRLQZJ,SKY-TOUCH,"Rolling Duffle Bag with Wheels, Large Expandable Foldable Carry On Luggage Bag, Weekender Bag for Travel Airplane, Carry on Luggage for Women Men (Black)",32.9,New season,1.0,https://m.media-amazon.com/images/I/51f95c6xwkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FHPRLQZJ
B0DDR276LN,Skechers,GO WALK FLEX mens Shoes,146.16,New season,4.2,https://m.media-amazon.com/images/I/71rhWsPhPXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DDR276LN
B091BRT3R9,Lviefent,"Women Athletic,full Zip Casual",13.75,New season,4.3,https://m.media-amazon.com/images/I/518yrPen-HL._AC_UL320_.jpg,https://www.amazon.ae/dp/B091BRT3R9
B0CKRZQ931,adidas,Runfalcon 5 Running mens Shoes,166.0,New season,4.4,https://m.media-amazon.com/images/I/61c8UaTJHYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKRZQ93
B00K5CVNGI,Nike,Men's Unisex Everyday Cushion Ankle 6 Pair Band Socks,86.0,New season,4.6,https://m.media-amazon.com/images/I/719pJfSfeUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00K5CVNGI
B0BT9TPGF9,Levi's,Men's Short Sleeve Classic Housemark T-shirt (pack of 1),79.0,New season,4.0,https://m.media-amazon.com/images/I/51+Wf+r8iBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BT9TPGF9
B0C2Z8486B,Nivia,Flash 2.0 Badminton Shoe mens NIVIA Men Flash 2.0 Non-Marking Badminton Shoes,35.52,New season,4.0,https://m.media-amazon.com/images/I/71zt9x+f8mL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2Z8486B
B0B752D965,SHIONF,mens 1118 Shapewear Briefs,20.0,New season,3.4,https://m.media-amazon.com/images/I/61LRmR19UfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B752D96
B0F73KPYHR,Generic,"Foldable Trolley Travel Bag with Wheels - XXL 120L Capacity, 30kg Load, Waterproof, Zippered Duffel Organizer, Expandable Luggage for Moving, Black-A",49.99,New season,3.9,https://m.media-amazon.com/images/I/51mUqCHFMPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F73KPYHR
B0CSFRGRH8,Tommy Hilfiger,Mens 3P BOXER BRIEF WB Trunks,109.0,New season,4.2,https://m.media-amazon.com/images/I/71PZY3BjedL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CSFRGRH8
B0CPJRZNMC,Skechers,Bobs B Flex mens Sneaker,153.79,New season,4.6,https://m.media-amazon.com/images/I/71QPw6uXD7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CPJRZNMC
B07W82SVQC,Nike,mens M Nk Dry Park Vii Jsy Ss T-shirt,73.0,New season,4.6,https://m.media-amazon.com/images/I/51lb98MrRrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07W82SVQC
B0B31KN9WK,adidas,Tensaur Sport 2.0 K unisex-child Sneaker,113.4,New season,4.5,https://m.media-amazon.com/images/I/41bpP9MppjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B31KN9WK
B07QVXS1WR,wirarpa,Women's Underpants High Waist Cotton Elastic Panties Postpartum Shorts Pack of 5,39.0,New season,4.6,https://m.media-amazon.com/images/I/61-FRcamBYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QVXS1WR
B0CKT8CJGK,Under Armour,"Contain Unisex Toilet Bag, Black,Size one size",62.0,New season,4.6,https://m.media-amazon.com/images/I/611gm5ofGlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKT8CJGK
B0CN8ZTQ38,ASICS,UPCOURT 6 womens INDOOR SPORT SHOES,239.0,New season,4.4,https://m.media-amazon.com/images/I/619ww-xCYEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CN8ZTQ38
B09N91M1SZ,TUMI,Mens SEARCH BACKPACK (Sheppard) Backpacks,1633.5,New season,4.7,https://m.media-amazon.com/images/I/91mL3zRNW2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09N91M1SZ
B0DNSH1TRS,ASICS,NOVABLAST 5 mens PERFORMANCE RUNNING SHOES,429.0,New season,4.5,https://m.media-amazon.com/images/I/71mD4xmZgxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DNSH1TRS
B077MG7LKQ,PUMA,Unisex's Smash V2 Trainers,96.29,New season,4.4,https://m.media-amazon.com/images/I/71YaFv-7d5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B077MG7LKQ
B0BG3C9B6D,GANT,Men 2003199-5 Archive Shield T-Shirt,99.0,New season,4.4,https://m.media-amazon.com/images/I/71VcRnAL7gL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BG3C9B6D
B0D5SS81TH,Skechers,MAX CUSHIONING ENDEAVOUR mens Shoes,221.0,New season,4.4,https://m.media-amazon.com/images/I/61d9Xmb10sL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D5SS81TH
B0CM3GTQCZ,ANHAISHUILV,"Women's Skinny Leather Belt with Adjustable Silver Turn-Lock Buckle - Ideal for Dresses, Jeans, and Coats, Black",19.6,New season,4.3,https://m.media-amazon.com/images/I/51E4OumE7xL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CM3GTQCZ
B092J5K5HG,New Balance,327 womens Sneaker,295.17,New season,4.1,https://m.media-amazon.com/images/I/71PDOgmJLAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B092J5K5HG
B09GN9HGPN,ZAVERI PEARLS,Gold Tone Kundan & Pearls Ethnic Choker Necklace Earring Maangtikka & Ring Set For Women-ZPFK10799,41.0,New season,4.0,https://m.media-amazon.com/images/I/81Bkqg-dDnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09GN9HGPN
B0D1YLQFJN,ASICS,JOLT 4 PS unisex-child Sneaker,133.0,New season,4.4,https://m.media-amazon.com/images/I/71nC+hfm8HL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D1YLQFJN
B083V9WT25,Under Armour,womens Sports Sports Hijab,129.0,New season,4.4,https://m.media-amazon.com/images/I/61ZHne+M2IL._AC_UL320_.jpg,https://www.amazon.ae/dp/B083V9WT
B000CRH95U,EASTPAK,Orbit Backpack,156.0,New season,4.2,https://m.media-amazon.com/images/I/61L4AUNtc9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B000CRH95U
B0CM41725P,adidas,Unisex Classic Badge Of Sport Backpack,52.78,New season,4.5,https://m.media-amazon.com/images/I/81ymAPkmW2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CM41725P
B07Z79P5SP,Under Armour,Unisex Hustle Backpack Backpack,139.0,New season,4.7,https://m.media-amazon.com/images/I/61PS5H9JMoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07Z79P5SP
B0CKS1N4PR,adidas,Unisex-child Grand Court 2.0 Shoes Kids Shoes,83.59,New season,5.0,https://m.media-amazon.com/images/I/715wJEjeSML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKS1N4PR
B0F7R9H7S4,adidas,"Little Kids Printed Pink Unisex Kids Backpack, NS",66.0,New season,,https://m.media-amazon.com/images/I/91sK55-arKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F7R9H7S4
B072HNK68K,Nike,Unisex Kids Everyday Cushion Crew 6 Pair 108 CREW (pack of 1),63.0,New season,4.7,https://m.media-amazon.com/images/I/81cHu8Y3-wL._AC_UL320_.jpg,https://www.amazon.ae/dp/B072HNK68K
B0CKRZSNC8,adidas,Runfalcon 5 Running mens Shoes,141.56,New season,4.3,https://m.media-amazon.com/images/I/61Xr7hAvUgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKRZSNC8
B0DLG3MRSR,PUMA,Kids PUMA PHASE Small Backpack New Navy,48.0,New season,,https://m.media-amazon.com/images/I/81yjAGr5eqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DLG3MRSR
B09K78VB2J,SAITECH IT,"RFID Blocking Cards 5 Pack Premium Contactless NFC Debit Credit Card Passport Protector Blocker Set for Men & Women, Smart Slim Design Perfectly fits in Wallet/Purse (Black)",44.74,New season,4.6,https://m.media-amazon.com/images/I/717naw+uxRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09K78VB2J
B0B31QC4DN,adidas,Tensaur Sport 2.0 Cf I unisex-child Sneaker,149.0,New season,4.4,https://m.media-amazon.com/images/I/51nUoJywJOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B31QC4DN
B0FG37VKKK,JANSPORT,Cross Town Plus Medium laptop backpack Navy EK0A5BLBN541,125.0,New season,,https://m.media-amazon.com/images/I/81xyh-sPn3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FG37VKKK
B07CG3M7BX,JACK & JONES,mens Jjebasic Knit Crew Neck Noos Pullover Sweater (pack of 1),21.2,New season,4.4,https://m.media-amazon.com/images/I/51y5WbV02FL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CG3M7BX
B0C5WXHL2X,FitFlop,Gogh Moc Mens Adjustable Water-Resistant mens Flat Sandal,289.0,New season,4.4,https://m.media-amazon.com/images/I/61x8Vbl3trL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C5WXHL2X
B09643Z6YS,Crocs,Crocs Kids' Crocband Clog unisex-child Clog,109.0,New season,4.7,https://m.media-amazon.com/images/I/5119Lfxi+qL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09643Z6YS
B089LHWNPR,VULKIT,Card Holder with Money Pocket Pop Up Wallet RFID Blocking Slim Metal Bank Card Case Holds,95.0,New season,4.4,https://m.media-amazon.com/images/I/61B9yC7iQPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B089LHWNPR
B0C6MZJBRH,Under Armour,mens Men'S Ua Team Blitzing Cap,69.0,New season,4.5,https://m.media-amazon.com/images/I/51KLKnIVhiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6MZJBRH
B07TRP3421,Kipling,"Women's Seoul 15"" Laptop Backpack, Durable, Roomy with Padded Shoulder Straps, Built-In Protective Sleeve",344.73,New season,4.7,https://m.media-amazon.com/images/I/71sjZREL0VL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TRP34
B0B31Q7C6H,adidas,Tensaurus Unisex-Kids Shoes,149.0,New season,4.6,https://m.media-amazon.com/images/I/51fmsG+xdqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B31Q7C6H
B0C4PK2PL6,Nike,Boy's Court Borough Low Recraft Sneaker,199.02,New season,4.5,https://m.media-amazon.com/images/I/61Dj8GixkiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C4PK2PL6
B0014C5S7S,Crocs,Comfortable Classic Clog unisex-adult Clog,126.94,New season,4.6,https://m.media-amazon.com/images/I/61SuPkDGYfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0014C5S7S
B07S9S8NBK,PUMA,Popcat 20 Bold P mens Slipper,78.72,New season,4.5,https://m.media-amazon.com/images/I/41vMwGDdsdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07S9S8NBK
B0CS6JZB58,Tommy Hilfiger,Women's Poppy Tote Handbag,222.97,New season,4.0,https://m.media-amazon.com/images/I/612NcRu9twL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CS6JZB58
B001JK1P3G,Urban Classics,"mens Tall Tee Oversized T-Shirt Oversized Short Sleeves T-Shirt with Dropped Shoulders, 100% Jersey Cotton (pack of 1)",49.0,New season,4.4,https://m.media-amazon.com/images/I/71Baq3HpovL._AC_UL320_.jpg,https://www.amazon.ae/dp/B001JK1P3G
B0FH9W56T4,Mumoo Bear,"Shoe Horn with Cow Leather Strap for Men Women Kids and Seniors,Long Handle Wooden Shoe Horn,Portable Shoe Lifter with Hanging Hole (54x4cm)",9.99,New season,,https://m.media-amazon.com/images/I/41vihieMDCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FH9W56T4
B09VSZJ89M,adidas,sports sneakers for kids,178.31,New season,4.5,https://m.media-amazon.com/images/I/71s2HDLJiZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09VSZJ89M
B0758XBN29,Liberty,Kids Velcro School Shoes with PVC Upper | EVA Sole | Comfortable & Lightweight | Quick-Wear Elastic Laces | Stylish & Modern,47.56,New season,4.0,https://m.media-amazon.com/images/I/71K2BrLdB0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0758XBN29
B09TFMVF6C,VASCHY,"Toddler Kids Backpack,Cute Lightweight Schoolbag for Little Children Preschool Boys Girls Bookbag with Chest Strap 3D Shape",89.99,New season,4.9,https://m.media-amazon.com/images/I/71MrSoD6BoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TFMVF6C
B0D77N2YQM,Skechers,MICROSPEC MAX - RACER GAL unisex-child Crib Shoe,103.78,New season,4.4,https://m.media-amazon.com/images/I/51Nrh5+agoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D77N2YQM
B0058YR28Q,Columbia,mens Silver Ridge Cargo Short,45.14,New season,4.5,https://m.media-amazon.com/images/I/51+xMLXVGUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0058YR28Q
B00T7TXS54,Jerzees,"mens Dri-power Long Sleeve T-shirt Dri-power Cotton Blend Long Sleeve Tees, Moisture Wicking, Odor Protection, Upf 30+, Sizes S-3x (pack of 1)",38.35,New season,4.5,https://m.media-amazon.com/images/I/71c7eRazT8S._AC_UL320_.jpg,https://www.amazon.ae/dp/B00T7TXS54
B0C1RL5X6T,adidas,"Power Unisex Adults Backpack, One Size",125.0,New season,4.7,https://m.media-amazon.com/images/I/81BFocyD61L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C1RL5X6T
B0DBM6FHD4,Havaianas,"Elegance Print, Flip Flop Women",93.92,New season,4.4,https://m.media-amazon.com/images/I/619hBiJl3WL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DBM6FHD4
B08917VWT2,Crocs,Crocs Women's Classic Platform Clog womens Clog,155.07,New season,4.6,https://m.media-amazon.com/images/I/41cKGkJXN-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08917VWT
B0F5BRTFFY,ASICS,GEL-ROCKET 12 mens Sneaker,215.0,New season,5.0,https://m.media-amazon.com/images/I/61hXfYNqaqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F5BRTFFY
B0D1YQ4581,ASICS,CONTEND 9 GS unisex-child PERFORMANCE RUNNING SHOES,162.0,New season,4.2,https://m.media-amazon.com/images/I/71gPS4nBMjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D1YQ458
B0C8ZQG853,Venum,Contender Boxing Shoes unisex-adult Boxing Shoe,426.05,New season,4.4,https://m.media-amazon.com/images/I/71o+brH9pTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C8ZQG853
B0B2WZ28MP,adidas,LKK08 Unisex Kids Sneaker,108.0,New season,4.6,https://m.media-amazon.com/images/I/51vgXLkWQaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B2WZ28MP
B00H8LTERE,Geox,J Plie' B Girl's Mary Jane,189.0,New season,4.5,https://m.media-amazon.com/images/I/41avx1EXsuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00H8LTERE
B0D4CH57QQ,Skechers,SKECHERS ELITE SPORT TEMPO girls Shoes,129.0,New season,5.0,https://m.media-amazon.com/images/I/71YpwGbs1pL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D4CH57QQ
B0BZ4TDTF9,New Balance,327 Womens Sneaker,291.42,New season,4.6,https://m.media-amazon.com/images/I/61vIR6Q3ivL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZ4TDTF9
B0C8TFS74H,Nike,Revolution 7 mens LACED SHOES,225.0,New season,4.4,https://m.media-amazon.com/images/I/816+V2M4zmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C8TFS74H
B07VW6K7F5,Hekyip,"Half Moon Cosmetic Bag, Travel Makeup Pouch, Portable Waterproof Cosmetic Pouch for Girls Women, Small (ALL BLACK)",37.5,New season,4.6,https://m.media-amazon.com/images/I/61pr1-RC2rS._AC_UL320_.jpg,https://www.amazon.ae/dp/B07VW6K7F
B0DCK5S2YL,Crocs,Men's Swiftwater Mesh Deck M Sandals,178.0,New season,4.6,https://m.media-amazon.com/images/I/715fr4+H-HL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DCK5S2YL
B07N1HW2R6,Kipling,"GITROY Large pencase, Pouches, Cases",199.0,New season,4.8,https://m.media-amazon.com/images/I/613M49y19FL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07N1HW2R6
B0B7Y1TLF6,Owoniule,6 Pcs Skull Cap Sweat Wicking Helmet Liner Breathable Cycling Beanie Running Sports Hat Cooling Head Wraps for Men,27.0,New season,4.4,https://m.media-amazon.com/images/I/71gbSuHTyyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7Y1TLF6
B0DDPT4FZ4,Jusavie,Slouchy Suede Cloud Hobo Bags Women Crescent Satchels Shoulder Bag Crossbody Phone Purse Trendy Top-handle Tote Handbag,45.0,New season,3.9,https://m.media-amazon.com/images/I/616xWGPq64L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DDPT4FZ4
B0BLCPJWTY,PUMA,Caven unisex-adult Low Boot,,New season,4.4,https://m.media-amazon.com/images/I/61F608Tz9yL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BLCPJWTY
B07S6NTC24,PUMA,Cilia Mode womens Sneaker,150.0,New season,4.4,https://m.media-amazon.com/images/I/51ZEH5G0eEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07S6NTC24
B0C6ZKVB8L,GUESS,Womens Noelle Small Noel Tote Handbag,249.0,New season,4.7,https://m.media-amazon.com/images/I/61i5QVd2TcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6ZKVB8L
B0FG3BQJ5H,JANSPORT,Cross Town Plus Medium laptop backpack Camo Illusion EK0A5BLB0W81,125.0,New season,,https://m.media-amazon.com/images/I/91o7UW6EPOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FG3BQJ5H
B0B2X1LLLG,adidas,Tensaur Hook And Loop unisex-child Shoes,113.4,New season,4.5,https://m.media-amazon.com/images/I/41oGJK5EzBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B2X1LLLG
B0BQ6WFWCS,adidas,Essentials Training Wallet- BLACK/WHITE One Size,34.81,New season,4.5,https://m.media-amazon.com/images/I/61TFhLvOUgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQ6WFWCS
B01ITHF4S8,Liberty,Prefect School Bellies for Kids,35.0,New season,3.9,https://m.media-amazon.com/images/I/81XqNfEc4AL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01ITHF4S8
B0FG389J6H,JANSPORT,Cross Town Plus Medium laptop backpack Lavander Ash EK0A5BLB0W61,125.0,New season,,https://m.media-amazon.com/images/I/91LadA6ghVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FG389J6H
B0CN9T6KRX,The North Face,unisex-adult Borealis Mini Backpack Daypack,200.0,New season,4.4,https://m.media-amazon.com/images/I/81sV7R-B3TL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CN9T6KRX
B007IHWOCK,Kaps,"Shoe Polish Sponge Gives Instant Gloss, For Leather Shoes Boots Bags, Kaps Perfect Shine, 3 colours",29.99,New season,4.4,https://m.media-amazon.com/images/I/814sHwdjY3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B007IHWOCK
B0CH3RKZC2,Skechers,GO WALK MAX WALKER mens SHOES,184.0,New season,4.5,https://m.media-amazon.com/images/I/81aRWGmqzeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CH3RKZC
B07W5XZ76D,Nike,mens M Nk Dry Park Iii Short Nb K Sport Shorts,58.0,New season,4.3,https://m.media-amazon.com/images/I/71evxPrH6oL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07W5XZ76D
B0D4NX3CH1,The North Face,Unisex BASE CAMP DAYPACK BACKPACK,269.0,New season,3.0,https://m.media-amazon.com/images/I/719sXbWM1YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D4NX3CH
B0002CQDZW,Targus,Targus Laptop Backpack,116.9,New season,4.5,https://m.media-amazon.com/images/I/71Oo1mKEOiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0002CQDZW
B0CB1VDSHD,Skechers,SUMMITS womens SHOES,,New season,4.6,https://m.media-amazon.com/images/I/5119GAwOwbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CB1VDSHD
B0FFNC4FFY,JANSPORT,Cool Student Extra Large laptop backpack Faded Sage EK0A5BAK0W31,181.0,New season,,https://m.media-amazon.com/images/I/91q6DR+Iw2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FFNC4FFY
B08LD2N65R,adidas,womens 3 Stripes Leggings Tights,83.4,New season,4.5,https://m.media-amazon.com/images/I/51NtaEq+ejL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08LD2N65R
B09GH722T5,Crocs,Unisex Adult 10001-402 Classic Clog,180.89,New season,4.5,https://m.media-amazon.com/images/I/51juADnAhVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09GH722T
B08Z7MLW46,ZAVERI PEARLS,Antique Gold Tone Bridal Collection Long Temple Necklace & Earring Set For Women-ZPFK10178,22.55,New season,3.5,https://m.media-amazon.com/images/I/6174dbTTy0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08Z7MLW46
